adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/9r20ZZDnUymGFlVPHKV2euTPTxk.jpg,"[18, 9648]",1939,en,Laura,A police detective falls in love with the woman whose murder he's investigating.,13.194,/j0zEiFFrdbZnMXqD3piOtZBJeNB.jpg,1944-10-11,Laura,False,7.637,721
False,/ihZtk1FxpfqkdMoxYYjLVj2FXtV.jpg,"[18, 28, 10752]",517093,ru,Балканский рубеж,"After the NATO bombing of Yugoslavia in 1999, the Yugoslav army pulls out of Kosovo region, leaving Serbian people at the mercy of the Albanian UCK. A small band of soldiers must take over the Slatina airport, and hold it until the Russian peacekeepers arrive.",142.351,/okiB4NUriKKbGjAtVSzveicPTtu.jpg,2019-03-21,Balkan Line,False,7.635,389
False,/fYuWuPZyXSc3s0iPIZ4ZWpEremy.jpg,"[18, 14]",514439,en,Breakthrough,"Tragedy strikes when a woman named Joyce's son falls through the ice on a frozen lake and is trapped underwater for over 15 minutes. After being rushed to the hospital, the 14-year-old boy continues to fight for his life as Joyce, her husband and their pastor stay by his bedside and pray for a miracle.",27.083,/t58dx7JIgchr9If5uxn3NmHaHoS.jpg,2019-04-10,Breakthrough,False,7.635,993
False,/yMlv1bD2fIkTnaJBkrkfS4IYHzM.jpg,"[80, 35, 28, 12]",207703,en,Kingsman: The Secret Service,The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,64.691,/ay7xwXn1G9fzX9TUBlkGA584rGi.jpg,2014-12-13,Kingsman: The Secret Service,False,7.635,15773
False,/c6uIPrMgvDzhEGSKuZc8aw6NfC.jpg,"[18, 10751]",13466,en,October Sky,"Based on the true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes, and eventually became a NASA scientist.",14.131,/iZiHYgDjt1A03QJwCnQsDvmZtCR.jpg,1999-02-19,October Sky,False,7.634,1131
False,/96SADhPnkXnVN3KaRKsDeBovLcm.jpg,"[28, 14, 10770]",877703,en,Teen Wolf: The Movie,"The wolves are howling once again, as a terrifying ancient evil emerges in Beacon Hills. Scott McCall, no longer a teenager yet still an Alpha, must gather new allies and reunite trusted friends to fight back against this powerful and deadly enemy.",52.739,/wAkpPm3wcHRqZl8XjUI3Y2chYq2.jpg,2023-01-18,Teen Wolf: The Movie,False,7.633,694
False,/sIQHwBWIeTEJlZjOzUQylNFVYaR.jpg,"[10752, 18, 36]",728118,sr,"Quo Vadis, Aida?","Bosnia, July 1995. Aida is a translator for the UN in the small town of Srebrenica. When the Serbian army takes over the town, her family is among the thousands of citizens looking for shelter in the UN camp. As an insider to the negotiations Aida has access to crucial information that she needs to interpret. What is at the horizon for her family and people – rescue or death? Which move should she take?",13.36,/wIgpBwVioJtEmoJxNAW4kxem0DL.jpg,2021-02-26,"Quo Vadis, Aida?",False,7.633,323
False,/uG1v9Hk1XKICd6IJChRR20mBh8i.jpg,"[16, 28, 12, 35, 10751]",431693,en,Spies in Disguise,"Super spy Lance Sterling and scientist Walter Beckett are almost exact opposites. Lance is smooth, suave and debonair. Walter is… not. But what Walter lacks in social skills he makes up for in smarts and invention, creating the awesome gadgets Lance uses on his epic missions. But when events take an unexpected turn, Walter and Lance suddenly have to rely on each other in a whole new way.",33.461,/30YacPAcxpNemhhwX0PVUl9pVA3.jpg,2019-12-04,Spies in Disguise,False,7.63,2603
False,/qNQOEzm6xJ2hgWDImzkIox27aiV.jpg,"[18, 53]",55,es,Amores perros,"A fatalistic car crash in Mexico city sets off a chain of events in the lives of three people: a supermodel, a young man wanting to run off with his sister-in-law, and a homeless man. Their lives are catapulted into unforeseen situations instigated by the seemingly inconsequential destiny of a dog.",25.81,/vV4vlD4ool5JSsS1rB82qjCF6z8.jpg,2000-06-16,Amores Perros,False,7.63,2371
False,/gMSZg3U2r2H4W953jcCJCg5dpqk.jpg,"[80, 9648, 53, 10749]",793,en,Blue Velvet,"The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of criminals who have kidnapped her child.",21.537,/7hlgzJXLgyECS1mk3LSN3E72l5N.jpg,1986-09-19,Blue Velvet,False,7.629,2996
False,/cRQq2VXKP9Vt9NHLXoHailKVhrW.jpg,"[18, 80]",20992,ru,Брат,"Danila goes to his successful brother, Victor, in Petersburg to start a new life. Unknown to Danila, Victor is a contract killer, but is in hiding after asking for too much money to assassinate a Chechen mob boss. To avoid exposure, Victor convinces Danila to kill the boss instead.",10.1,/dxeVQdd227B367xQxvabkYTfz0b.jpg,1997-12-12,Brother,False,7.627,358
False,/h0jlcOISKcrVG4IE4p5IyZGrMhn.jpg,"[35, 80]",212,en,Arsenic and Old Lace,"Mortimer Brewster, a newspaper drama critic, playwright, and author known for his diatribes against marriage, suddenly falls in love and gets married;  but when he makes a quick trip home to tell his two maiden aunts, he finds out his aunts' hobby - killing lonely old men and burying them in the cellar!",15.087,/xG1GEEQGgExKl0WT5sRo1Arst5D.jpg,1944-09-01,Arsenic and Old Lace,False,7.627,847
False,/wJD1VaO6XMkOSAacUGLkzOKAd4D.jpg,"[28, 80, 53]",180299,id,The Raid 2: Berandal,"After fighting his way through an apartment building populated by an army of dangerous criminals and escaping with his life, SWAT team member Rama goes undercover, joining a powerful Indonesian crime syndicate to protect his family and uncover corrupt members of his own force.",30.061,/olA39iaXISiKEkACdELgr0ZRvIF.jpg,2014-03-27,The Raid 2,False,7.626,2147
False,/cMUReq46MSz6WWsdW1Gu8oecJlc.jpg,[18],10637,en,Remember the Titans,"After leading his football team to 15 winning seasons, coach Bill Yoast is demoted and replaced by Herman Boone – tough, opinionated and as different from the beloved Yoast as he could be. The two men learn to overcome their differences and turn a group of hostile young men into champions.",33.434,/825ohvC4wZ3gCuncCaqkWeQnK8h.jpg,2000-09-29,Remember the Titans,False,7.626,2434
False,/4OnfjVUg827FMn0096JOYeNcxw6.jpg,"[18, 37]",1712,en,Giant,"Wealthy rancher Bick Benedict and dirt-poor cowboy Jett Rink both woo Leslie Lynnton, a beautiful young woman from Maryland who is new to Texas. She marries Benedict, but she is shocked by the racial bigotry of the White Texans against the local people of Mexican descent. Rink discovers oil on a small plot of land, and while he uses his vast, new wealth to buy all the land surrounding the Benedict ranch, the Benedict's disagreement over prejudice fuels conflict that runs across generations.",18.53,/oQ1Arue52pFLSvvwfcNTy16hTCG.jpg,1956-11-08,Giant,False,7.626,632
False,/k1ITLEm7mM8wTYM7XxzAczOTfH1.jpg,"[18, 36]",746,en,The Last Emperor,"A dramatic history of Pu Yi, the last of the Emperors of China, from his lofty birth and brief reign in the Forbidden City, the object of worship by half a billion people; through his abdication, his decline and dissolute lifestyle; his exploitation by the invading Japanese, and finally to his obscure existence as just another peasant worker in the People's Republic.",18.975,/7TILJhdeJAaEyDiwvJZMo9SQBoe.jpg,1987-10-04,The Last Emperor,False,7.626,1526
False,/431KEqTcCkKIjIF5Vl22yP8LJGT.jpg,"[35, 53]",596054,es,La odisea de los giles,"In a town in the Northwest of the province of Buenos Aires, a group of neighbors is organized to recover the economy of the area, but when the corralito is implemented in the country and they suffer a fraud, their hopes disappear. Now, they will unite to recover the lost money and give the blow of their lives to their greatest enemy.",10.102,/9MaAzW8sERDcIEYORE7jzeCew3P.jpg,2019-08-15,Heroic Losers,False,7.625,514
False,/aTKvtg7KEXnbAPhQ2pF9KXO4oKM.jpg,"[80, 18, 53]",1093,fr,Ascenseur pour l'échafaud,"A self-assured businessman murders his employer, the husband of his mistress, which unintentionally provokes an ill-fated chain of events.",13.66,/dLbf8LtbLQFM7KUaVgwkfKIPqXu.jpg,1958-01-29,Elevator to the Gallows,False,7.624,538
False,/AjfboLPgxFmUBHJzXBl2S5KS53L.jpg,"[18, 10749]",899405,es,Anónima,"After an accidental text message turns into a digital friendship, Vale and Alex start crushing on each other without realizing they've met in real life.",13.725,/kQu9rNkiB0nSSRGQX0B6u9sxwfw.jpg,2021-12-10,Anonymously Yours,False,7.623,333
False,/3G1Q5xF40HkUBJXxt2DQgQzKTp5.jpg,"[16, 35, 10751, 14]",568124,en,Encanto,"The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.",162.729,/4j0PNHkMr5ax3IA8tjtxcmPU3QT.jpg,2021-10-13,Encanto,False,7.623,8766
False,/3gMtnO5vDznlKsUW7sU9EfRufIc.jpg,[18],14438,en,Fireproof,"A heroic fire captain values dedication and service to others above all else, but the most important partnership in his life, his marriage, is about to go up in smoke.",37.225,/hfoCG75j1YaNyfZGPg0rWy3nFmU.jpg,2008-09-26,Fireproof,False,7.623,660
False,/viZs59bz8Iv78m0GJSQM0nusPzj.jpg,"[80, 18]",10754,pl,Krótki film o zabijaniu,"Jacek climbs into the taxi driven by Waldemar, tells him to drive to a remote location, then brutally strangles him, seemingly without motive.",10.447,/k7sk4yNdoXY7iwp1M9QTZuBDiJS.jpg,1988-03-11,A Short Film About Killing,False,7.623,314
False,/iOJX54nVAsnPawagFiWXKv1Y6sB.jpg,"[16, 12, 10751]",1076364,en,Carl's Date,"Carl Fredricksen reluctantly agrees to go on a date with a lady friend—but admittedly has no idea how dating works these days. Ever the helpful friend, Dug steps in to calm Carl's pre-date jitters and offer some tried-and-true tips for making friends—if you're a dog.",263.499,/wakoF2UgsEE3fGs5KpuwMWsaNr2.jpg,2023-06-15,Carl's Date,False,7.622,308
False,/aJn9XeesqsrSLKcHfHP4u5985hn.jpg,"[878, 12, 28]",283995,en,Guardians of the Galaxy Vol. 2,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,83.021,/y4MBh0EjBlMuOzv9axM4qJlmhzz.jpg,2017-04-19,Guardians of the Galaxy Vol. 2,False,7.622,20502
False,/blVwbNcmo4CyzW7qhxngTaPtjB6.jpg,"[35, 10749, 10752]",38251,it,Mediterraneo,"Greek Sea, World War II. An Italian ship leaves a handful of soldiers in a little island; their mission is to spot enemy ships and to hold the island in case of attack. The village of the island seems abandoned and there isn't a single enemy in sight, so the soldiers begin to relax a little. Things change when their ship is hit and destroyed by the enemy, and the soldiers find themselves abandoned there.",9.006,/omFU47TZSR7xAAZcDHKM48SmVwe.jpg,1991-01-31,Mediterraneo,False,7.622,933
False,/z8zZouMO4vvRNVAwexgMbaIgxYe.jpg,"[28, 80, 18, 53]",10835,cn,喋血雙雄,"Mob assassin Jeffrey is no ordinary hired gun; the best in his business, he views his chosen profession as a calling rather than simply a job. So, when beautiful nightclub chanteuse Jennie is blinded in the crossfire of his most recent hit, Jeffrey chooses to retire after one last job to pay for his unintended victim's sight-restoring operation. But when Jeffrey is double-crossed, he reluctantly joins forces with a rogue policeman to make things right.",20.841,/8hTxlSqMAHBXAh1eB69ir0BXhzE.jpg,1989-07-06,The Killer,False,7.622,686
False,/2ddVTlMyATZdvUHE7DPExA2X6xF.jpg,"[12, 35, 14, 10751, 18]",381289,en,A Dog's Purpose,A dog goes on quest to discover his purpose in life over the course of several lifetimes with multiple owners.,41.511,/3jcNvhtVQe5Neoffdic39fRactM.jpg,2017-01-19,A Dog's Purpose,False,7.621,3114
False,/yczIQ3ozeobhQMNKGlJfSZsH7V2.jpg,"[10749, 18, 10751]",14624,en,The Ultimate Gift,"When his wealthy grandfather finally dies, Jason Stevens fully expects to benefit when it comes to the reading of the will. But instead of a sizable inheritance, Jason receives a test, a series of tasks he must complete before he can get any money.",44.992,/8BdVk1u110lwHFELTEO9HrPrIDa.jpg,2007-03-09,The Ultimate Gift,False,7.621,392
False,/d0NwvSRJQQzkubWKsidX4caQ6Yi.jpg,[27],10331,en,Night of the Living Dead,"A disparate group of individuals takes refuge in an abandoned house when corpses begin to leave the graveyard in search of fresh human bodies to devour. The pragmatic Ben does his best to control the situation, but when the murderous zombies surround the house, the other survivors begin to panic.",26.695,/inNUOa9WZGdyRXQlt7eqmHtCttl.jpg,1968-10-04,Night of the Living Dead,False,7.62,2211
False,/zBM5BMt82CcuRI0gtu9IrlKGyo2.jpg,"[18, 12]",9343,de,Fitzcarraldo,"Fitzcarraldo is a dreamer who plans to build an opera house in Iquitos, in the Peruvian Amazon, so, in order to finance his project, he embarks on an epic adventure to collect rubber, a very profitable product, in a remote and unexplored region of the rainforest.",14.402,/oBCnYEKcg1rMhr5JjDnrRpilvDd.jpg,1982-03-02,Fitzcarraldo,False,7.6,670
False,/fvmbYtOzQJqj0Y60UwyIB9iAaMD.jpg,[18],25188,en,The Last Picture Show,"High school seniors and best friends, Sonny and Duane, live in a dying Texas town. The handsome Duane is dating a local beauty, while Sonny is having an affair with the coach's wife. As graduation nears and both boys contemplate their futures, Duane eyes the army and Sonny takes over a local business. Each struggles to figure out if he can escape this dead-end town and build a better life somewhere else.",16.922,/7NYePZc0lZrRomtmQsjOJMePTEb.jpg,1971-10-03,The Last Picture Show,False,7.619,609
False,/tcMVpjdEpsXrbPtVrSmh4uDBSiy.jpg,"[18, 10751, 14]",19101,en,A Little Princess,"When her father enlists to fight for the British in WWI, young Sara Crewe goes to New York to attend the same boarding school her late mother attended. She soon clashes with the severe headmistress, Miss Minchin, who attempts to stifle Sara's creativity and sense of self-worth.",19.485,/9V4bAVEskSNbEqjVI0YmeuB0n8I.jpg,1995-05-10,A Little Princess,False,7.619,892
False,/wpvN3EEwy1K5OkNjvnBoOGdgyIB.jpg,[35],13386,it,Ricomincio da tre,"Gaetano, a young Neapolitan, decides to leave home, work and friends, to look for other moments of life and meet other people.",7.341,/gnSz9NuEzN80KCJv5IR8Wpyp593.jpg,1981-03-05,I'm Starting from Three,False,7.619,642
False,/o8dPH0ZSIyyViP6rjRX1djwCUwI.jpg,"[9648, 53, 27]",419430,en,Get Out,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.",39.718,/tFXcEccSQMf3lfhfXKSU9iRBpa3.jpg,2017-02-24,Get Out,False,7.618,16264
False,/xiRjvpk7UhEqoKlzeCak56YkEmD.jpg,[18],265169,tr,Kış Uykusu,"Aydin, a retired actor, owns a small hotel in central Anatolia with his young wife Nihal and his sister Necla, who is coping with her recent divorce. During the winter, snow covers the ground and boredom brings the return of old memories, pushing Aydin to flee…",11.222,/c4OKvnYOHlKdMvLh8DhoabtAwnR.jpg,2014-06-13,Winter Sleep,False,7.6,493
False,/gt4EnUGbbGbNOX0q47YII3WxB48.jpg,"[878, 18]",13363,en,The Man from Earth,"An impromptu goodbye party for Professor John Oldman becomes a mysterious interrogation after the retiring scholar reveals to his colleagues he never ages and has walked the earth for 14,000 years.",20.778,/V086R82gNgWrotaXZFO4JhdgB1.jpg,2007-06-10,The Man from Earth,False,7.618,2188
